date,cum_deaths,daily_deaths,rt,rt_lower,rt_upper,cum_cases,daily_cases,daily_inf,FracDelta,Delta_cases,Delta_inf,Delta_deaths,Frac_boosted
2020-10-15,216867,839,1.126769527,0.939347464,1.35158673,7993556,63862,255448,1.07E-15,6.84E-11,2.74E-10,8.99E-13,0
2020-10-16,217793,926,1.133043474,0.945794047,1.357364765,8063866,70310,281240,1.30E-15,9.16E-11,3.66E-10,1.21E-12,0
2020-10-17,218582,789,1.139209268,0.951357188,1.364154045,8118716,54850,219400,1.58E-15,8.68E-11,3.47E-10,1.25E-12,0
2020-10-18,219042,460,1.145232467,0.955973312,1.371960272,8171010,52294,209176,1.92E-15,1.01E-10,4.02E-10,8.84E-13,0
2020-10-19,219552,510,1.151075214,0.959619395,1.380728812,8239747,68737,274948,2.33E-15,1.60E-10,6.42E-10,1.19E-12,0
2020-10-20,220500,948,1.156698123,0.962313923,1.390347283,8302318,62571,250284,2.83E-15,1.77E-10,7.09E-10,2.69E-12,0
2020-10-21,221662,1162,1.162065421,0.964116772,1.400656105,8363743,61425,245700,3.44E-15,2.11E-10,8.45E-10,4.00E-12,0
2020-10-22,222542,880,1.167138647,0.965116818,1.411448432,8443959,80216,320864,4.17E-15,3.35E-10,1.34E-09,3.67E-12,0
2020-10-23,223496,954,1.171877305,0.965424,1.42248009,8526091,82132,328528,5.06E-15,4.16E-10,1.66E-09,4.83E-12,0
2020-10-24,224468,972,1.176243777,0.965164836,1.433485113,8604190,78099,312396,6.14E-15,4.79E-10,1.92E-09,5.96E-12,0
2020-10-25,224920,452,1.180199367,0.96447153,1.444180052,8664567,60377,241508,7.44E-15,4.49E-10,1.80E-09,3.36E-12,0
2020-10-26,225479,559,1.183705198,0.963476509,1.454273128,8729037,64470,257880,9.01E-15,5.81E-10,2.32E-09,5.04E-12,0
2020-10-27,226476,997,1.186720637,0.962306421,1.463469264,8808014,78977,315908,1.09E-14,8.62E-10,3.45E-09,1.09E-11,0
2020-10-28,227516,1040,1.189205806,0.961080783,1.471479269,8896402,88388,353552,1.32E-14,1.17E-09,4.67E-09,1.37E-11,0
2020-10-29,228510,994,1.191122832,0.959910505,1.478026956,8989081,92679,370716,1.60E-14,1.48E-09,5.93E-09,1.59E-11,0
2020-10-30,229582,1072,1.192434186,0.958894642,1.48285247,9089580,100499,401996,1.94E-14,1.95E-09,7.78E-09,2.08E-11,0
2020-10-31,230545,963,1.193102359,0.958118418,1.485717438,9176352,86772,347088,2.34E-14,2.03E-09,8.13E-09,2.26E-11,0
2020-11-01,231054,509,1.193091693,0.957652736,1.486413325,9254490,78138,312552,2.83E-14,2.21E-09,8.85E-09,1.44E-11,0
2020-11-02,231783,729,1.192379443,0.957536543,1.484819295,9338428,83938,335752,3.42E-14,2.87E-09,1.15E-08,2.50E-11,0
2020-11-03,233407,1624,1.190994891,0.957734624,1.48106667,9465330,126902,507608,4.14E-14,5.25E-09,2.10E-08,6.72E-11,0
2020-11-04,234488,1081,1.188980724,0.958180452,1.475374664,9567399,102069,408276,5.00E-14,5.10E-09,2.04E-08,5.41E-11,0
2020-11-05,235702,1214,1.18638437,0.958795867,1.46799535,9697431,130032,520128,6.04E-14,7.85E-09,3.14E-08,7.33E-11,0
2020-11-06,236885,1183,1.183249598,0.959486338,1.459197026,9826558,129127,516508,7.29E-14,9.42E-09,3.77E-08,8.63E-11,0
2020-11-07,238011,1126,1.179622461,0.960147515,1.449266001,9953780,127222,508888,8.80E-14,1.12E-08,4.48E-08,9.91E-11,0
2020-11-08,238587,576,1.175548867,0.960665177,1.438498211,10073148,119368,477472,1.06E-13,1.27E-08,5.07E-08,6.12E-11,0
2020-11-09,239390,803,1.171074436,0.960917561,1.427193539,10192673,119525,478100,1.28E-13,1.53E-08,6.12E-08,1.03E-10,0
2020-11-10,240854,1464,1.166244433,0.960778678,1.415649731,10331774,139101,556404,1.54E-13,2.15E-08,8.59E-08,2.26E-10,0
2020-11-11,242317,1463,1.161103618,0.96012282,1.404155368,10481333,149559,598236,1.86E-13,2.78E-08,1.11E-07,2.72E-10,0
2020-11-12,243556,1239,1.155697004,0.958831268,1.392982904,10640976,159643,638572,2.24E-13,3.58E-08,1.43E-07,2.78E-10,0
2020-11-13,244749,1193,1.150068891,0.95679896,1.38237865,10819737,178761,715044,2.70E-13,4.83E-08,1.93E-07,3.22E-10,0
2020-11-14,246149,1400,1.144262686,0.953942691,1.372553202,10982694,162957,651828,3.25E-13,5.30E-08,2.12E-07,4.55E-10,0
2020-11-15,246908,759,1.138321638,0.950210041,1.363673394,11121208,138514,554056,3.92E-13,5.42E-08,2.17E-07,2.97E-10,0
2020-11-16,247782,874,1.132287822,0.945585503,1.355853816,11276945,155737,622948,4.71E-13,7.34E-08,2.94E-07,4.12E-10,0
2020-11-17,249523,1741,1.12620182,0.940094487,1.349152193,11444297,167352,669408,5.67E-13,9.48E-08,3.79E-07,9.87E-10,0
2020-11-18,251456,1933,1.120104049,0.933805017,1.34357072,11617713,173416,693664,6.81E-13,1.18E-07,4.73E-07,1.32E-09,0
2020-11-19,253468,2012,1.114034231,0.926823936,1.339059362,11809680,191967,767868,8.19E-13,1.57E-07,6.29E-07,1.65E-09,0
2020-11-20,255470,2002,1.108030935,0.919289844,1.335522806,12010765,201085,804340,9.84E-13,1.98E-07,7.92E-07,1.97E-09,0
2020-11-21,257102,1632,1.102132111,0.911364838,1.332830871,12188369,177604,710416,1.18E-12,2.10E-07,8.40E-07,1.93E-09,0
2020-11-22,258178,1076,1.096375081,0.903225221,1.330829001,12333604,145235,580940,1.42E-12,2.06E-07,8.25E-07,1.53E-09,0
2020-11-23,259314,1136,1.090796141,0.89505264,1.32934776,12517890,184286,737144,1.70E-12,3.14E-07,1.26E-06,1.94E-09,0
2020-11-24,261490,2176,1.085430145,0.887026764,1.328210882,12692858,174968,699872,2.04E-12,3.58E-07,1.43E-06,4.45E-09,0
2020-11-25,263717,2227,1.080312425,0.879321749,1.327244477,12874109,181251,725004,2.45E-12,4.45E-07,1.78E-06,5.46E-09,0
2020-11-26,265117,1400,1.075477351,0.87210174,1.326280501,12987020,112911,451644,2.94E-12,3.32E-07,1.33E-06,4.12E-09,0
2020-11-27,266737,1620,1.070959378,0.865519873,1.325161934,13202222,215202,860808,3.52E-12,7.58E-07,3.03E-06,5.71E-09,0
2020-11-28,268148,1411,1.066790514,0.859715439,1.323742658,13369711,167489,669956,4.22E-12,7.07E-07,2.83E-06,5.96E-09,0
2020-11-29,269192,1044,1.063005233,0.854817674,1.321896071,13509384,139673,558692,5.06E-12,7.06E-07,2.83E-06,5.28E-09,0
2020-11-30,270601,1409,1.059636751,0.850942761,1.31951301,13667915,158531,634124,6.06E-12,9.60E-07,3.84E-06,8.53E-09,0
2020-12-01,273099,2498,1.056717511,0.848194029,1.316505257,13866746,198831,795324,7.25E-12,1.44E-06,5.76E-06,1.81E-08,0
2020-12-02,275972,2873,1.054268717,0.84663159,1.312829027,14063762,197016,788064,8.67E-12,1.71E-06,6.83E-06,2.49E-08,0
2020-12-03,278878,2906,1.052265383,0.846180494,1.308541669,14283185,219423,877692,1.04E-11,2.28E-06,9.10E-06,3.01E-08,0
2020-12-04,281505,2627,1.050670844,0.846723741,1.303741905,14518319,235134,940536,1.24E-11,2.92E-06,1.17E-05,3.26E-08,0
2020-12-05,283901,2396,1.04944928,0.848134716,1.29854818,14738242,219923,879692,1.48E-11,3.26E-06,1.30E-05,3.55E-08,0
2020-12-06,285323,1422,1.048565652,0.850277624,1.293095215,14916373,178131,712524,1.77E-11,3.15E-06,1.26E-05,2.52E-08,0
2020-12-07,286953,1630,1.047985285,0.853007415,1.287530611,15112614,196241,784964,2.11E-11,4.15E-06,1.66E-05,3.44E-08,0
2020-12-08,289554,2601,1.047673329,0.856169785,1.282011378,15340113,227499,909996,2.52E-11,5.74E-06,2.30E-05,6.56E-08,0
2020-12-09,292513,2959,1.047595495,0.85960278,1.276701688,15555848,215735,862940,3.01E-11,6.49E-06,2.60E-05,8.91E-08,0
2020-12-10,295426,2913,1.047718157,0.863138868,1.271769093,15791625,235777,943108,3.59E-11,8.47E-06,3.39E-05,1.05E-07,0
2020-12-11,298758,3332,1.048007299,0.866607385,1.267378191,16028527,236902,947608,4.28E-11,1.01E-05,4.06E-05,1.43E-07,0
2020-12-12,301263,2505,1.048429173,0.869839976,1.263685002,16251283,222756,891024,5.10E-11,1.14E-05,4.55E-05,1.28E-07,0
2020-12-13,302831,1568,1.048950072,0.872676932,1.260828852,16441925,190642,762568,6.08E-11,1.16E-05,4.64E-05,9.53E-08,0
2020-12-14,304528,1697,1.049536219,0.874974865,1.258923336,16652286,210361,841444,7.24E-11,1.52E-05,6.09E-05,1.23E-07,0
2020-12-15,307426,2898,1.050153417,0.876614645,1.258046744,16879507,227221,908884,8.62E-11,1.96E-05,7.83E-05,2.50E-07,0
2020-12-16,311092,3666,1.050767683,0.877509398,1.258234642,17113650,234143,936572,1.03E-10,2.40E-05,9.60E-05,3.76E-07,0
2020-12-17,314505,3413,1.051345093,0.877609748,1.259473824,17352824,239174,956696,1.22E-10,2.92E-05,1.17E-04,4.16E-07,0
2020-12-18,317460,2955,1.051851552,0.876905796,1.261699594,17599264,246440,985760,1.45E-10,3.57E-05,1.43E-04,4.29E-07,0
2020-12-19,320197,2737,1.052252863,0.875425696,1.264797336,17804289,205025,820100,1.72E-10,3.53E-05,1.41E-04,4.72E-07,0
2020-12-20,321898,1701,1.052515042,0.873231124,1.268607913,17990458,186169,744676,2.05E-10,3.81E-05,1.52E-04,3.48E-07,0
2020-12-21,323724,1826,1.052603791,0.870409751,1.272934661,18187883,197425,789700,2.43E-10,4.80E-05,1.92E-04,4.44E-07,0
2020-12-22,327023,3299,1.052484766,0.867067377,1.277552601,18393673,205790,823160,2.89E-10,5.94E-05,2.38E-04,9.52E-07,0
2020-12-23,330326,3303,1.052123988,0.86332038,1.282217948,18614460,220787,883148,3.42E-10,7.56E-05,3.02E-04,1.13E-06,0
2020-12-24,333187,2861,1.051487673,0.85928871,1.286676194,18826055,211595,846380,4.06E-10,8.59E-05,3.44E-04,1.16E-06,0
2020-12-25,334690,1503,1.050542444,0.855090614,1.290669561,18951579,125524,502096,4.81E-10,6.04E-05,2.42E-04,7.24E-07,0
2020-12-26,336601,1911,1.049255603,0.850838849,1.293943407,19169547,217968,871872,5.71E-10,1.24E-04,4.97E-04,1.09E-06,0
2020-12-27,338068,1467,1.047593403,0.8466365,1.296249263,19305730,136183,544732,6.76E-10,9.20E-05,3.68E-04,9.91E-07,0
2020-12-28,339968,1900,1.045524726,0.842578055,1.297353931,19480363,174633,698532,8.00E-10,1.40E-04,5.59E-04,1.52E-06,0
2020-12-29,343506,3538,1.04301769,0.838745293,1.297039652,19687204,206841,827364,9.47E-10,1.96E-04,7.83E-04,3.35E-06,0
2020-12-30,347386,3880,1.040041601,0.835207634,1.295110925,19905952,218748,874992,1.12E-09,2.45E-04,9.80E-04,4.35E-06,0
2020-12-31,350604,3218,1.036567279,0.832020995,1.291399773,20219878,313926,1255704,1.32E-09,4.16E-04,1.66E-03,4.26E-06,0
2021-01-01,352844,2240,1.032577415,0.82921342,1.285816283,20397398,177520,710080,1.57E-09,2.78E-04,1.11E-03,3.51E-06,0
2021-01-02,355436,2592,1.028102936,0.826751393,1.278492732,20670022,272624,1090496,1.85E-09,5.04E-04,2.02E-03,4.79E-06,0
2021-01-03,356837,1401,1.023184147,0.824573769,1.269632673,20873235,203213,812852,2.18E-09,4.44E-04,1.77E-03,3.06E-06,0
2021-01-04,358853,2016,1.017862925,0.82260884,1.259462437,21059968,186733,746932,2.58E-09,4.81E-04,1.92E-03,5.20E-06,0
2021-01-05,362429,3576,1.012180336,0.82077426,1.248222662,21292110,232142,928568,3.04E-09,7.06E-04,2.82E-03,1.09E-05,0
2021-01-06,366299,3870,1.006176659,0.818978639,1.23616346,21551825,259715,1038860,3.58E-09,9.31E-04,3.72E-03,1.39E-05,0
2021-01-07,370292,3993,0.999892302,0.817123947,1.223540957,21836888,285063,1140252,4.22E-09,1.20E-03,4.82E-03,1.69E-05,0
2021-01-08,374520,4228,0.993367042,0.815106985,1.210611734,22139748,302860,1211440,4.98E-09,1.51E-03,6.03E-03,2.10E-05,0
2021-01-09,377679,3159,0.986639866,0.812822095,1.197627662,22403252,263504,1054016,5.86E-09,1.54E-03,6.18E-03,1.85E-05,0
2021-01-10,379769,2090,0.979749115,0.810165115,1.184830487,22613198,209946,839784,6.90E-09,1.45E-03,5.79E-03,1.44E-05,0
2021-01-11,381620,1851,0.972732111,0.807038085,1.172444989,22817700,204502,818008,8.11E-09,1.66E-03,6.64E-03,1.50E-05,0
2021-01-12,385969,4349,0.965625032,0.803355229,1.160671728,23040116,222416,889664,9.54E-09,2.12E-03,8.49E-03,4.15E-05,0
2021-01-13,389937,3968,0.958463201,0.799049954,1.149679945,23268791,228675,914700,1.12E-08,2.56E-03,1.03E-02,4.45E-05,0
2021-01-14,393717,3780,0.951281191,0.794081589,1.139600662,23503715,234924,939696,1.32E-08,3.09E-03,1.24E-02,4.98E-05,0
2021-01-15,397530,3813,0.944112548,0.788440612,1.130520791,23748051,244336,977344,1.55E-08,3.78E-03,1.51E-02,5.89E-05,0
2021-01-16,401080,3550,0.936989782,0.782151806,1.122480118,23965033,216982,867928,1.81E-08,3.93E-03,1.57E-02,6.44E-05,0
2021-01-17,403095,2015,0.929944581,0.775274531,1.115471862,24141198,176165,704660,2.13E-08,3.75E-03,1.50E-02,4.28E-05,0
2021-01-18,404678,1583,0.923007595,0.767899395,1.109446141,24282482,141284,565136,2.49E-08,3.52E-03,1.41E-02,3.94E-05,0
2021-01-19,407052,2374,0.916208456,0.760142465,1.104316591,24439496,157014,628056,2.92E-08,4.58E-03,1.83E-02,6.93E-05,0
2021-01-20,411457,4405,0.909575673,0.752137767,1.09996857,24627164,187668,750672,3.42E-08,6.41E-03,2.56E-02,1.51E-04,0
2021-01-21,415520,4063,0.903137079,0.74402991,1.096268542,24819191,192027,768108,4.00E-08,7.68E-03,3.07E-02,1.62E-04,0
2021-01-22,419286,3766,0.89692009,0.735967233,1.093072642,25010547,191356,765424,4.68E-08,8.95E-03,3.58E-02,1.76E-04,0
2021-01-23,422809,3523,0.890951255,0.728095747,1.090233176,25187886,177339,709356,5.46E-08,9.69E-03,3.88E-02,1.93E-04,0
2021-01-24,424638,1829,0.88525647,0.720555206,1.087604407,25327681,139795,559180,6.38E-08,8.92E-03,3.57E-02,1.17E-04,0
2021-01-25,426420,1782,0.879861159,0.713476659,1.085046931,25457654,129973,519892,7.45E-08,9.69E-03,3.87E-02,1.33E-04,0
2021-01-26,430433,4013,0.874790004,0.706980858,1.082430371,25608948,151294,605176,8.69E-08,1.32E-02,5.26E-02,3.49E-04,0
2021-01-27,434493,4060,0.87006721,0.701177958,1.079635978,25764113,155165,620660,1.01E-07,1.57E-02,6.29E-02,4.12E-04,0
2021-01-28,438259,3766,0.865717161,0.696168032,1.076559347,25930828,166715,666860,1.18E-07,1.97E-02,7.88E-02,4.45E-04,0
2021-01-29,441853,3594,0.861763968,0.69204083,1.073111735,26094127,163299,653196,1.38E-07,2.25E-02,8.99E-02,4.95E-04,0
2021-01-30,444670,2817,0.858231802,0.688875995,1.069222663,26244536,150409,601636,1.60E-07,2.41E-02,9.64E-02,4.51E-04,0
2021-01-31,446602,1932,0.85513841,0.686720145,1.064861292,26357107,112571,450284,1.86E-07,2.10E-02,8.39E-02,3.60E-04,0
2021-02-01,448381,1779,0.85247599,0.685520075,1.06009341,26482919,125812,503248,2.17E-07,2.72E-02,1.09E-01,3.85E-04,0
2021-02-02,451922,3541,0.850230383,0.685191595,1.055021265,26600309,117390,469560,2.52E-07,2.95E-02,1.18E-01,8.91E-04,0
2021-02-03,455778,3856,0.848388664,0.685643926,1.049762564,26724684,124375,497500,2.92E-07,3.63E-02,1.45E-01,1.13E-03,0
2021-02-04,459659,3881,0.846938435,0.68677958,1.044446768,26849337,124653,498612,3.39E-07,4.22E-02,1.69E-01,1.32E-03,0
2021-02-05,463316,3657,0.845868005,0.688494741,1.039212995,26979744,130407,521628,3.93E-07,5.12E-02,2.05E-01,1.44E-03,0
2021-02-06,466041,2725,0.845166193,0.69067941,1.034207598,27096024,116280,465120,4.55E-07,5.29E-02,2.12E-01,1.24E-03,0
2021-02-07,467504,1463,0.844822565,0.693218321,1.029582089,27185193,89169,356676,5.27E-07,4.70E-02,1.88E-01,7.71E-04,0
2021-02-08,468953,1449,0.844827145,0.695992133,1.025489903,27268355,83162,332648,6.10E-07,5.07E-02,2.03E-01,8.84E-04,0
2021-02-09,471978,3025,0.84516994,0.698879489,1.022082117,27364113,95758,383032,7.05E-07,6.75E-02,2.70E-01,2.13E-03,0
2021-02-10,475337,3359,0.845841253,0.701760936,1.019503065,27459808,95695,382780,8.15E-07,7.80E-02,3.12E-01,2.74E-03,0
2021-02-11,478492,3155,0.846832346,0.70452441,1.017885273,27565960,106152,424608,9.41E-07,9.99E-02,4.00E-01,2.97E-03,0
2021-02-12,481325,2833,0.848134506,0.707070405,1.017341603,27665519,99559,398236,1.09E-06,1.08E-01,4.32E-01,3.08E-03,0
2021-02-13,483578,2253,0.84973965,0.709318813,1.017959005,27755867,90348,361392,1.25E-06,1.13E-01,4.53E-01,2.82E-03,0
2021-02-14,484729,1151,0.851639779,0.71121428,1.01979155,27824057,68190,272760,1.44E-06,9.84E-02,3.94E-01,1.66E-03,0
2021-02-15,485675,946,0.853827237,0.712730674,1.022856147,27880161,56104,224416,1.66E-06,9.32E-02,3.73E-01,1.57E-03,0
2021-02-16,487323,1648,0.856294219,0.713872486,1.027129919,27939999,59838,239352,1.91E-06,1.14E-01,4.58E-01,3.15E-03,0
2021-02-17,489731,2408,0.859032734,0.714673842,1.032551068,28009004,69005,276020,2.20E-06,1.52E-01,6.07E-01,5.29E-03,0
2021-02-18,492289,2558,0.862035191,0.715195478,1.039023167,28081254,72250,289000,2.53E-06,1.82E-01,7.30E-01,6.46E-03,0
2021-02-19,494810,2521,0.865294623,0.715519674,1.046420962,28156128,74874,299496,2.90E-06,2.17E-01,8.68E-01,7.31E-03,0
2021-02-20,496711,1901,0.868803985,0.715743635,1.054595986,28229709,73581,294324,3.33E-06,2.45E-01,9.79E-01,6.32E-03,0
2021-02-21,497922,1211,0.872556284,0.715973763,1.063383197,28284962,55253,221012,3.81E-06,2.11E-01,8.43E-01,4.62E-03,0
2021-02-22,499127,1205,0.876545031,0.716320995,1.072607388,28341018,56056,224224,4.37E-06,2.45E-01,9.80E-01,5.27E-03,0
2021-02-23,501384,2257,0.880762512,0.716895484,1.082086051,28414848,73830,295320,5.00E-06,3.69E-01,1.48E+00,1.13E-02,0
2021-02-24,504596,3212,0.885200727,0.717804601,1.091634584,28489829,74981,299924,5.72E-06,4.29E-01,1.72E+00,1.84E-02,0
2021-02-25,507105,2509,0.889853446,0.719152787,1.101072218,28566889,77060,308240,6.54E-06,5.04E-01,2.02E+00,1.64E-02,0
2021-02-26,509227,2122,0.894713702,0.721038364,1.110221937,28641812,74923,299692,7.47E-06,5.60E-01,2.24E+00,1.59E-02,0
2021-02-27,510739,1512,0.89977431,0.723553199,1.118914006,28712642,70830,283320,8.53E-06,6.04E-01,2.42E+00,1.29E-02,0
2021-02-28,511827,1088,0.905027993,0.726782115,1.126989301,28764298,51656,206624,9.72E-06,5.02E-01,2.01E+00,1.06E-02,0
2021-03-01,513045,1218,0.910467874,0.730802316,1.134303671,28814420,50122,200488,1.11E-05,5.55E-01,2.22E+00,1.35E-02,0
2021-03-02,514966,1921,0.916083834,0.735660515,1.140756604,28873096,58676,234704,1.26E-05,7.41E-01,2.96E+00,2.42E-02,0
2021-03-03,517540,2574,0.921857993,0.741311811,1.146376123,28940164,67068,268272,1.44E-05,9.63E-01,3.85E+00,3.70E-02,0
2021-03-04,519407,1867,0.927771127,0.747678952,1.151241801,29008605,68441,273764,1.63E-05,1.12E+00,4.47E+00,3.05E-02,0
2021-03-05,521179,1772,0.93380395,0.754672292,1.155454926,29075787,67182,268728,1.86E-05,1.25E+00,4.99E+00,3.29E-02,0
2021-03-06,522634,1455,0.939936255,0.762189368,1.159134725,29136550,60763,243052,2.11E-05,1.28E+00,5.12E+00,3.07E-02,0
2021-03-07,523337,703,0.946147271,0.770115311,1.162416388,29178094,41544,166176,2.39E-05,9.94E-01,3.97E+00,1.68E-02,0
2021-03-08,524059,722,0.952416172,0.778323564,1.165449187,29222842,44748,178992,2.71E-05,1.21E+00,4.85E+00,1.96E-02,0
2021-03-09,525818,1759,0.958719601,0.786674729,1.168390491,29278673,55831,223324,3.07E-05,1.72E+00,6.86E+00,5.41E-02,0
2021-03-10,527355,1537,0.965033917,0.795020191,1.171404792,29336393,57720,230880,3.48E-05,2.01E+00,8.03E+00,5.35E-02,0
2021-03-11,528896,1541,0.971336806,0.803206575,1.174660692,29398148,61755,247020,3.94E-05,2.43E+00,9.73E+00,6.07E-02,0
2021-03-12,530323,1427,0.977604502,0.811078194,1.178321116,29460422,62274,249096,4.45E-05,2.77E+00,1.11E+01,6.35E-02,0
2021-03-13,531333,1010,0.983812692,0.818484171,1.182536508,29516680,56258,225032,5.03E-05,2.83E+00,1.13E+01,5.08E-02,0
2021-03-14,531921,588,0.989936738,0.825286381,1.187435984,29555246,38566,154264,5.68E-05,2.19E+00,8.77E+00,3.34E-02,0
2021-03-15,532570,649,0.995951793,0.831367943,1.1931179,29606783,51537,206148,6.41E-05,3.30E+00,1.32E+01,4.16E-02,0
2021-03-16,533813,1243,1.001829361,0.836638217,1.19963689,29661862,55079,220316,7.23E-05,3.98E+00,1.59E+01,8.99E-02,0
2021-03-17,535007,1194,1.007543129,0.841043687,1.207004074,29721741,59879,239516,8.15E-05,4.88E+00,1.95E+01,9.73E-02,0
2021-03-18,536639,1632,1.013066473,0.844568906,1.215180517,29783944,62203,248812,9.18E-05,5.71E+00,2.28E+01,1.50E-01,0
2021-03-19,537659,1020,1.018372018,0.847235587,1.224076966,29844854,60910,243640,0.000103338,6.29E+00,2.52E+01,1.05E-01,0
2021-03-20,538385,726,1.023432104,0.849099142,1.233558273,29903121,58267,233068,0.000116251,6.77E+00,2.71E+01,8.44E-02,0
2021-03-21,539089,704,1.028218503,0.850242148,1.243449637,29938533,35412,141648,0.000130698,4.63E+00,1.85E+01,9.20E-02,0
2021-03-22,539642,553,1.032704134,0.850768266,1.253546789,29986970,48437,193748,0.000146854,7.11E+00,2.85E+01,8.12E-02,0
2021-03-23,540614,972,1.036857552,0.850790166,1.263617783,30039696,52726,210904,0.000164911,8.70E+00,3.48E+01,1.60E-01,0
2021-03-24,542011,1397,1.04065011,0.850428727,1.27341965,30127521,87825,351300,0.000185082,1.63E+01,6.50E+01,2.59E-01,0
2021-03-25,543355,1344,1.044051608,0.849803972,1.282700242,30194910,67389,269556,0.000207604,1.40E+01,5.60E+01,2.79E-01,0
2021-03-26,544507,1152,1.047037767,0.849037,1.291213557,30271054,76144,304576,0.000232737,1.77E+01,7.09E+01,2.68E-01,0
2021-03-27,545311,804,1.049578322,0.848237274,1.298710499,30334846,63792,255168,0.000260772,1.66E+01,6.65E+01,2.10E-01,0
2021-03-28,545753,442,1.051645573,0.847507454,1.3049542,30381218,46372,185488,0.000292029,1.35E+01,5.42E+01,1.29E-01,0
2021-03-29,546387,634,1.053212336,0.84694008,1.309722199,30447861,66643,266572,0.000326862,2.18E+01,8.71E+01,2.07E-01,0
2021-03-30,547275,888,1.054248769,0.846613553,1.312807317,30510083,62222,248888,0.000365664,2.28E+01,9.10E+01,3.25E-01,0
2021-03-31,548349,1074,1.054729803,0.84659642,1.314032202,30579485,69402,277608,0.000408868,2.84E+01,1.14E+02,4.39E-01,0
2021-04-01,549448,1099,1.054637258,0.846925648,1.3132909,30656330,76845,307380,0.000456953,3.51E+01,1.40E+02,5.02E-01,0
2021-04-02,550345,897,1.05398451,0.847561257,1.310682075,30730194,73864,295456,0.000510448,3.77E+01,1.51E+02,4.58E-01,0
2021-04-03,551100,755,1.052794371,0.848433595,1.306379184,30794703,64509,258036,0.000569939,3.68E+01,1.47E+02,4.30E-01,0
2021-04-04,551412,312,1.051089944,0.849459355,1.300580262,30832570,37867,151468,0.000636071,2.41E+01,9.63E+01,1.98E-01,0
2021-04-05,551878,466,1.048895586,0.850544006,1.293503854,30900794,68224,272896,0.000709559,4.84E+01,1.94E+02,3.31E-01,0
2021-04-06,552706,828,1.046231706,0.851579026,1.285377809,30964189,63395,253580,0.000791188,5.02E+01,2.01E+02,6.55E-01,0
2021-04-07,555304,2598,1.043124629,0.852451525,1.276446766,31039928,75739,302956,0.00088183,6.68E+01,2.67E+02,2.29E+00,0
2021-04-08,556312,1008,1.039598951,0.853040213,1.266957832,31119772,79844,319376,0.000982441,7.84E+01,3.14E+02,9.90E-01,0
2021-04-09,557214,902,1.035679933,0.853220376,1.257158119,31204184,84412,337648,0.00109408,9.24E+01,3.69E+02,9.87E-01,0
2021-04-10,557972,758,1.031392897,0.852867585,1.247287769,31274548,70364,281456,0.001217914,8.57E+01,3.43E+02,9.23E-01,0
2021-04-11,558265,293,1.02676377,0.851863692,1.237573393,31321879,47331,189324,0.001355227,6.41E+01,2.57E+02,3.97E-01,0
2021-04-12,558720,455,1.021818148,0.850102867,1.228218806,31385081,63202,252808,0.001507436,9.53E+01,3.81E+02,6.86E-01,0
2021-04-13,559582,862,1.016578967,0.847497286,1.219393634,31465794,80713,322852,0.001676103,1.35E+02,5.41E+02,1.44E+00,0
2021-04-14,560515,933,1.011070877,0.843988368,1.211230341,31540756,74962,299848,0.001862946,1.40E+02,5.59E+02,1.74E+00,0
2021-04-15,561420,905,1.005320416,0.83955332,1.20381769,31614984,74228,296912,0.002069858,1.54E+02,6.15E+02,1.87E+00,0
2021-04-16,562291,871,0.999351835,0.834205577,1.197191817,31697732,82748,330992,0.002298923,1.90E+02,7.61E+02,2.00E+00,0
2021-04-17,563002,711,0.993188633,0.827996635,1.191337765,31753116,55384,221536,0.002552433,1.41E+02,5.65E+02,1.81E+00,0
2021-04-18,563355,353,0.986856103,0.821015144,1.186196107,31796939,43823,175292,0.00283291,1.24E+02,4.97E+02,1.00E+00,0
2021-04-19,563851,496,0.980377111,0.813377308,1.181664733,31856774,59835,239340,0.003143126,1.88E+02,7.52E+02,1.56E+00,0
2021-04-20,564688,837,0.973772615,0.805219373,1.177608411,31919203,62429,249716,0.003486126,2.18E+02,8.71E+02,2.92E+00,0
2021-04-21,565584,896,0.967065798,0.796692552,1.173873479,31983893,64690,258760,0.003865259,2.50E+02,1.00E+03,3.46E+00,0
2021-04-22,566523,939,0.960279042,0.787952635,1.170293489,32050106,66213,264852,0.004284199,2.84E+02,1.13E+03,4.02E+00,0
2021-04-23,567287,764,0.953433717,0.779153318,1.166697019,32112756,62650,250600,0.004746979,2.97E+02,1.19E+03,3.63E+00,0
2021-04-24,568037,750,0.946550936,0.770442004,1.162915145,32167063,54307,217228,0.005258024,2.86E+02,1.14E+03,3.94E+00,0
2021-04-25,568346,309,0.939651214,0.761956312,1.158786128,32201471,34408,137632,0.005822184,2.00E+02,8.01E+02,1.80E+00,0
2021-04-26,568824,478,0.932754998,0.753822619,1.154159962,32244759,43288,173152,0.006444773,2.79E+02,1.12E+03,3.08E+00,0
2021-04-27,569490,666,0.925879619,0.746152668,1.148897679,32296816,52057,208228,0.00713161,3.71E+02,1.49E+03,4.75E+00,0
2021-04-28,570473,983,0.919043253,0.739046415,1.142878828,32352650,55834,223336,0.007889062,4.40E+02,1.76E+03,7.75E+00,0
2021-04-29,571356,883,0.912264908,0.732591839,1.136004004,32410329,57679,230716,0.008724091,5.03E+02,2.01E+03,7.70E+00,0
