"","date","lineage","pred","obs"
"478",2020-01-29,"Beta",3.44048377894625e-23,NA
"479",2020-01-29,"Delta",1.82352105810066e-40,NA
"480",2020-01-29,"Om:BA.1",2.51870003257607e-172,NA
"481",2020-01-29,"Om:BA.2",4.68605800944426e-148,NA
"482",2020-01-29,"Om:BA.2.12.1",3.26031910263688e-267,NA
"483",2020-01-29,"Om:BA.2.75",0,NA
"484",2020-01-29,"Om:BA.2.75.2",3.58591883085925e-103,NA
"485",2020-01-29,"Om:BA.4",2.98119210700608e-320,NA
"486",2020-01-29,"Om:BA.4.6",0,NA
"487",2020-01-29,"Om:BA.5",0,NA
"488",2020-01-29,"Om:BF.7",0,NA
"489",2020-01-29,"Om:BN.1",2.28329670657774e-68,NA
"490",2020-01-29,"Om:BQ.1",0,NA
"491",2020-01-29,"Om:BQ.1.1",0,NA
"492",2020-01-29,"Om:XBB",1.01360136178475e-29,NA
"493",2020-01-29,"Other",1,NA
"494",2020-01-30,"Alpha",2.62829476137831e-19,NA
"495",2020-01-30,"Beta",3.99666010503652e-23,NA
"496",2020-01-30,"Delta",2.29294743080627e-40,NA
"497",2020-01-30,"Om:BA.1",5.60371082242606e-172,NA
"498",2020-01-30,"Om:BA.2",8.92138297614136e-148,NA
"499",2020-01-30,"Om:BA.2.12.1",1.00812112177015e-266,NA
"500",2020-01-30,"Om:BA.2.75",0,NA
"501",2020-01-30,"Om:BA.2.75.2",5.39718222650847e-103,NA
"502",2020-01-30,"Om:BA.4",1.10883152896151e-319,NA
"503",2020-01-30,"Om:BA.4.6",0,NA
"504",2020-01-30,"Om:BA.5",0,NA
"505",2020-01-30,"Om:BF.7",0,NA
"506",2020-01-30,"Om:BN.1",2.96434321427086e-68,NA
"507",2020-01-30,"Om:BQ.1",0,NA
"508",2020-01-30,"Om:BQ.1.1",0,NA
"509",2020-01-30,"Om:XBB",1.11786195561907e-29,NA
"510",2020-01-30,"Other",1,NA
"511",2020-01-31,"Alpha",2.99788954511789e-19,NA
"512",2020-01-31,"Beta",4.64274591060071e-23,NA
"513",2020-01-31,"Delta",2.88321755160721e-40,NA
"514",2020-01-31,"Om:BA.1",1.24673738735201e-171,NA
"515",2020-01-31,"Om:BA.2",1.69846540624512e-147,NA
"516",2020-01-31,"Om:BA.2.12.1",3.11720467894392e-266,NA
"517",2020-01-31,"Om:BA.2.75",0,NA
"518",2020-01-31,"Om:BA.2.75.2",8.12332274101111e-103,NA
"519",2020-01-31,"Om:BA.4",4.12411416553064e-319,NA
"520",2020-01-31,"Om:BA.4.6",0,NA
"521",2020-01-31,"Om:BA.5",0,NA
"522",2020-01-31,"Om:BF.7",0,NA
"523",2020-01-31,"Om:BN.1",3.84852773039946e-68,NA
"524",2020-01-31,"Om:BQ.1",0,NA
"525",2020-01-31,"Om:BQ.1.1",0,NA
"526",2020-01-31,"Om:XBB",1.23284695436889e-29,NA
"527",2020-01-31,"Other",1,NA
"528",2020-02-01,"Alpha",3.41945730623228e-19,NA
"529",2020-02-01,"Beta",5.39327564113748e-23,NA
"530",2020-02-01,"Delta",3.62544005074406e-40,NA
"531",2020-02-01,"Om:BA.1",2.7737942985937e-171,NA
"532",2020-02-01,"Om:BA.2",3.23356226711271e-147,NA
"533",2020-02-01,"Om:BA.2.12.1",9.63868805106269e-266,NA
"534",2020-02-01,"Om:BA.2.75",0,NA
"535",2020-02-01,"Om:BA.2.75.2",1.22264488366767e-102,NA
"536",2020-02-01,"Om:BA.4",1.53387620407873e-318,NA
"537",2020-02-01,"Om:BA.4.6",0,NA
"538",2020-02-01,"Om:BA.5",0,NA
"539",2020-02-01,"Om:BF.7",0,NA
"540",2020-02-01,"Om:BN.1",4.99644090480148e-68,NA
"541",2020-02-01,"Om:BQ.1",0,NA
"542",2020-02-01,"Om:BQ.1.1",0,NA
"543",2020-02-01,"Om:XBB",1.35965948680571e-29,NA
"544",2020-02-01,"Other",1,NA
"545",2020-02-02,"Alpha",3.90030656339126e-19,NA
"546",2020-02-02,"Beta",6.26513332872085e-23,NA
"547",2020-02-02,"Delta",4.55873180787633e-40,NA
"548",2020-02-02,"Om:BA.1",6.17125538141817e-171,NA
"549",2020-02-02,"Om:BA.2",6.15610120574177e-147,NA
"550",2020-02-02,"Om:BA.2.12.1",2.98037238213002e-265,NA
"551",2020-02-02,"Om:BA.2.75",0,NA
"552",2020-02-02,"Om:BA.2.75.2",1.84020819954847e-102,NA
"553",2020-02-02,"Om:BA.4",5.70495130924658e-318,NA
"554",2020-02-02,"Om:BA.4.6",0,NA
"555",2020-02-02,"Om:BA.5",0,NA
"556",2020-02-02,"Om:BF.7",0,NA
"557",2020-02-02,"Om:BN.1",6.48674596209309e-68,NA
"558",2020-02-02,"Om:BQ.1",0,NA
"559",2020-02-02,"Om:BQ.1.1",0,NA
"560",2020-02-02,"Om:XBB",1.49951615122178e-29,NA
"561",2020-02-02,"Other",1,NA
"562",2020-02-03,"Alpha",4.44877357021158e-19,NA
"563",2020-02-03,"Beta",7.2779324177784e-23,NA
"564",2020-02-03,"Delta",5.732279504078e-40,NA
"565",2020-02-03,"Om:BA.1",1.37300711166603e-170,NA
"566",2020-02-03,"Om:BA.2",1.17200718355636e-146,NA
"567",2020-02-03,"Om:BA.2.12.1",9.21558980756101e-265,NA
"568",2020-02-03,"Om:BA.2.75",0,NA
"569",2020-02-03,"Om:BA.2.75.2",2.76970546633889e-102,NA
"570",2020-02-03,"Om:BA.4",2.12184544876551e-317,NA
"571",2020-02-03,"Om:BA.4.6",0,NA
"572",2020-02-03,"Om:BA.5",0,NA
"573",2020-02-03,"Om:BF.7",0,NA
"574",2020-02-03,"Om:BN.1",8.42156926869634e-68,NA
"575",2020-02-03,"Om:BQ.1",0,NA
"576",2020-02-03,"Om:BQ.1.1",0,NA
"577",2020-02-03,"Om:XBB",1.65375868707954e-29,NA
"578",2020-02-03,"Other",1,NA
"579",2020-02-04,"Alpha",5.07436683689921e-19,NA
"580",2020-02-04,"Beta",8.45445699214894e-23,NA
"581",2020-02-04,"Delta",7.20793187616361e-40,NA
"582",2020-02-04,"Om:BA.1",3.05472454496366e-170,NA
"583",2020-02-04,"Om:BA.2",2.23128371740671e-146,NA
"584",2020-02-04,"Om:BA.2.12.1",2.84954645300118e-264,NA
"585",2020-02-04,"Om:BA.2.75",0,NA
"586",2020-02-04,"Om:BA.2.75.2",4.16869589655626e-102,NA
"587",2020-02-04,"Om:BA.4",7.89178615306604e-317,NA
"588",2020-02-04,"Om:BA.4.6",0,NA
"589",2020-02-04,"Om:BA.5",0,NA
"590",2020-02-04,"Om:BF.7",0,NA
"591",2020-02-04,"Om:BN.1",1.09334987622308e-67,NA
"592",2020-02-04,"Om:BQ.1",0,NA
"593",2020-02-04,"Om:BQ.1.1",0,NA
"594",2020-02-04,"Om:XBB",1.82386684722441e-29,NA
"595",2020-02-04,"Other",1,NA
"596",2020-02-05,"Alpha",5.78793197474374e-19,NA
"597",2020-02-05,"Beta",9.82117432933169e-23,NA
"598",2020-02-05,"Delta",9.06345929127376e-40,NA
"599",2020-02-05,"Om:BA.1",6.79628092696482e-170,NA
"600",2020-02-05,"Om:BA.2",4.24794924247522e-146,NA
"601",2020-02-05,"Om:BA.2.12.1",8.81106381400523e-264,NA
"602",2020-02-05,"Om:BA.2.75",0,NA
"603",2020-02-05,"Om:BA.2.75.2",6.27432255493089e-102,NA
"604",2020-02-05,"Om:BA.4",2.93519489181765e-316,NA
"605",2020-02-05,"Om:BA.4.6",0,NA
"606",2020-02-05,"Om:BA.5",0,NA
"607",2020-02-05,"Om:BF.7",0,NA
"608",2020-02-05,"Om:BN.1",1.41946698257348e-67,NA
"609",2020-02-05,"Om:BQ.1",0,NA
"610",2020-02-05,"Om:BQ.1.1",0,NA
"611",2020-02-05,"Om:XBB",2.0114725941539e-29,NA
"612",2020-02-05,"Other",1,NA
"613",2020-02-06,"Alpha",6.6018397212946e-19,NA
"614",2020-02-06,"Beta",1.14088303124252e-22,NA
"615",2020-02-06,"Delta",1.13966524290045e-39,NA
"616",2020-02-06,"Om:BA.1",1.51206545003808e-169,NA
"617",2020-02-06,"Om:BA.2",8.08730535963328e-146,NA
"618",2020-02-06,"Om:BA.2.12.1",2.72446323704304e-263,NA
"619",2020-02-06,"Om:BA.2.75",0,NA
"620",2020-02-06,"Om:BA.2.75.2",9.44351051268494e-102,NA
"621",2020-02-06,"Om:BA.4",1.09168806369222e-315,NA
"622",2020-02-06,"Om:BA.4.6",0,NA
"623",2020-02-06,"Om:BA.5",0,NA
"624",2020-02-06,"Om:BF.7",0,NA
"625",2020-02-06,"Om:BN.1",1.84285612358285e-67,NA
"626",2020-02-06,"Om:BQ.1",0,NA
"627",2020-02-06,"Om:BQ.1.1",0,NA
"628",2020-02-06,"Om:XBB",2.21837575653584e-29,NA
"629",2020-02-06,"Other",1,NA
"630",2020-02-07,"Alpha",7.53020040592176e-19,NA
"631",2020-02-07,"Beta",1.32531410942351e-22,NA
"632",2020-02-07,"Delta",1.4330476081311e-39,NA
"633",2020-02-07,"Om:BA.1",3.36410744312742e-169,NA
"634",2020-02-07,"Om:BA.2",1.53967253953926e-145,NA
"635",2020-02-07,"Om:BA.2.12.1",8.42429482601157e-263,NA
"636",2020-02-07,"Om:BA.2.75",0,NA
"637",2020-02-07,"Om:BA.2.75.2",1.42134692665909e-101,NA
"638",2020-02-07,"Om:BA.4",4.06031924828535e-315,NA
"639",2020-02-07,"Om:BA.4.6",0,NA
"640",2020-02-07,"Om:BA.5",0,NA
"641",2020-02-07,"Om:BF.7",0,NA
"642",2020-02-07,"Om:BN.1",2.39253095275931e-67,NA
"643",2020-02-07,"Om:BQ.1",0,NA
"644",2020-02-07,"Om:BQ.1.1",0,NA
"645",2020-02-07,"Om:XBB",2.44656129618115e-29,NA
"646",2020-02-07,"Other",1,NA
"647",2020-02-08,"Alpha",8.58910857384837e-19,NA
"648",2020-02-08,"Beta",1.53955965733321e-22,NA
"649",2020-02-08,"Delta",1.80195496876234e-39,NA
"650",2020-02-08,"Om:BA.1",7.48460914084129e-169,NA
"651",2020-02-08,"Om:BA.2",2.93125017987297e-145,NA
"652",2020-02-08,"Om:BA.2.12.1",2.60487065307581e-262,NA
"653",2020-02-08,"Om:BA.2.75",0,NA
"654",2020-02-08,"Om:BA.2.75.2",2.13927551963816e-101,NA
"655",2020-02-08,"Om:BA.4",1.51015596321407e-314,NA
"656",2020-02-08,"Om:BA.4.6",0,NA
"657",2020-02-08,"Om:BA.5",0,NA
"658",2020-02-08,"Om:BF.7",0,NA
"659",2020-02-08,"Om:BN.1",3.10615912260274e-67,NA
"660",2020-02-08,"Om:BQ.1",0,NA
"661",2020-02-08,"Om:BQ.1.1",0,NA
"662",2020-02-08,"Om:XBB",2.69821835112311e-29,NA
"663",2020-02-08,"Other",1,NA
"664",2020-02-09,"Alpha",9.79692200958432e-19,NA
"665",2020-02-09,"Beta",1.78843937571825e-22,NA
"666",2020-02-09,"Delta",2.26582961446897e-39,NA
"667",2020-02-09,"Om:BA.1",1.6652076349586e-168,NA
"668",2020-02-09,"Om:BA.2",5.58055521310787e-145,NA
"669",2020-02-09,"Om:BA.2.12.1",8.05450338502374e-262,NA
"670",2020-02-09,"Om:BA.2.75",0,NA
"671",2020-02-09,"Om:BA.2.75.2",3.21983300704795e-101,NA
"672",2020-02-09,"Om:BA.4",5.61672837690161e-314,NA
"673",2020-02-09,"Om:BA.4.6",0,NA
"674",2020-02-09,"Om:BA.5",0,NA
"675",2020-02-09,"Om:BF.7",0,NA
"676",2020-02-09,"Om:BN.1",4.03264354168582e-67,NA
"677",2020-02-09,"Om:BQ.1",0,NA
"678",2020-02-09,"Om:BQ.1.1",0,NA
"679",2020-02-09,"Om:XBB",2.97576123749749e-29,NA
"680",2020-02-09,"Other",1,NA
"681",2020-02-10,"Alpha",1.11745799970572e-18,NA
"682",2020-02-10,"Beta",2.07755210094287e-22,NA
"683",2020-02-10,"Delta",2.84911883526748e-39,NA
"684",2020-02-10,"Om:BA.1",3.70482468134944e-168,NA
"685",2020-02-10,"Om:BA.2",1.06243393008156e-144,NA
"686",2020-02-10,"Om:BA.2.12.1",2.49052768523314e-261,NA
"687",2020-02-10,"Om:BA.2.75",0,NA
"688",2020-02-10,"Om:BA.2.75.2",4.84618484066479e-101,NA
"689",2020-02-10,"Om:BA.4",2.08903175726022e-313,NA
"690",2020-02-10,"Om:BA.4.6",0,NA
"691",2020-02-10,"Om:BA.5",0,NA
"692",2020-02-10,"Om:BF.7",0,NA
"693",2020-02-10,"Om:BN.1",5.23547355187465e-67,NA
"694",2020-02-10,"Om:BQ.1",0,NA
"695",2020-02-10,"Om:BQ.1.1",0,NA
"696",2020-02-10,"Om:XBB",3.28185261170829e-29,NA
"697",2020-02-10,"Other",1,NA
"698",2020-02-11,"Alpha",1.27459663339638e-18,NA
"699",2020-02-11,"Beta",2.4134017572716e-22,NA
"700",2020-02-11,"Delta",3.58256335147177e-39,NA
"701",2020-02-11,"Om:BA.1",8.24265132550754e-168,NA
"702",2020-02-11,"Om:BA.2",2.02267662030697e-144,NA
"703",2020-02-11,"Om:BA.2.12.1",7.70094424746927e-261,NA
"704",2020-02-11,"Om:BA.2.75",0,NA
"705",2020-02-11,"Om:BA.2.75.2",7.29401414870939e-101,NA
"706",2020-02-11,"Om:BA.4",7.76974314941186e-313,NA
"707",2020-02-11,"Om:BA.4.6",0,NA
"708",2020-02-11,"Om:BA.5",0,NA
"709",2020-02-11,"Om:BF.7",0,NA
"710",2020-02-11,"Om:BN.1",6.79707567233168e-67,NA
"711",2020-02-11,"Om:BQ.1",0,NA
"712",2020-02-11,"Om:BQ.1.1",0,NA
"713",2020-02-11,"Om:XBB",3.61942901508937e-29,NA
"714",2020-02-11,"Other",1,NA
"715",2020-02-12,"Alpha",1.4538323393749e-18,NA
"716",2020-02-12,"Beta",2.80354367014823e-22,NA
"717",2020-02-12,"Delta",4.50481742229733e-39,NA
"718",2020-02-12,"Om:BA.1",1.83386008023301e-167,NA
"719",2020-02-12,"Om:BA.2",3.85080012459893e-144,NA
"720",2020-02-12,"Om:BA.2.12.1",2.38120389724097e-260,NA
"721",2020-02-12,"Om:BA.2.75",0,NA
"722",2020-02-12,"Om:BA.2.75.2",1.09782528217131e-100,NA
"723",2020-02-12,"Om:BA.4",2.8898032975598e-312,NA
"724",2020-02-12,"Om:BA.4.6",0,NA
"725",2020-02-12,"Om:BA.5",0,NA
"726",2020-02-12,"Om:BF.7",0,NA
"727",2020-02-12,"Om:BN.1",8.82446205441372e-67,NA
"728",2020-02-12,"Om:BQ.1",0,NA
"729",2020-02-12,"Om:BQ.1.1",0,NA
"730",2020-02-12,"Om:XBB",3.99172904612904e-29,NA
"731",2020-02-12,"Other",1,NA
"732",2020-02-13,"Alpha",1.65827244136068e-18,NA
"733",2020-02-13,"Beta",3.25675453195744e-22,NA
"734",2020-02-13,"Delta",5.66448601666647e-39,NA
"735",2020-02-13,"Om:BA.1",4.08004980565542e-167,NA
"736",2020-02-13,"Om:BA.2",7.33120729766515e-144,NA
"737",2020-02-13,"Om:BA.2.12.1",7.36290488286327e-260,NA
"738",2020-02-13,"Om:BA.2.75",0,NA
"739",2020-02-13,"Om:BA.2.75.2",1.65234166756832e-100,NA
"740",2020-02-13,"Om:BA.4",1.07480555508343e-311,NA
"741",2020-02-13,"Om:BA.4.6",0,NA
"742",2020-02-13,"Om:BA.5",0,NA
"743",2020-02-13,"Om:BF.7",0,NA
"744",2020-02-13,"Om:BN.1",1.14565637200082e-66,NA
"745",2020-02-13,"Om:BQ.1",0,NA
"746",2020-02-13,"Om:BQ.1.1",0,NA
"747",2020-02-13,"Om:XBB",4.40232443053371e-29,NA
"748",2020-02-13,"Other",1,NA
"749",2020-02-14,"Alpha",1.89146121963325e-18,NA
"750",2020-02-14,"Beta",3.78322984384422e-22,NA
"751",2020-02-14,"Delta",7.1226864099294e-39,NA
"752",2020-02-14,"Om:BA.1",9.07746812096731e-167,NA
"753",2020-02-14,"Om:BA.2",1.39572552981941e-143,NA
"754",2020-02-14,"Om:BA.2.12.1",2.27667896801723e-259,NA
"755",2020-02-14,"Om:BA.2.75",0,NA
"756",2020-02-14,"Om:BA.2.75.2",2.48694672159714e-100,NA
"757",2020-02-14,"Om:BA.4",3.99752807471079e-311,NA
"758",2020-02-14,"Om:BA.4.6",0,NA
"759",2020-02-14,"Om:BA.5",0,NA
"760",2020-02-14,"Om:BF.7",0,NA
"761",2020-02-14,"Om:BN.1",1.48737511092773e-66,NA
"762",2020-02-14,"Om:BQ.1",0,NA
"763",2020-02-14,"Om:BQ.1.1",0,NA
"764",2020-02-14,"Om:XBB",4.85515428720502e-29,NA
"765",2020-02-14,"Other",1,NA
"766",2020-02-15,"Alpha",2.15744135652455e-18,NA
"767",2020-02-15,"Beta",4.39481327527336e-22,NA
"768",2020-02-15,"Delta",8.95626920870189e-39,NA
"769",2020-02-15,"Om:BA.1",2.01959366704181e-166,NA
"770",2020-02-15,"Om:BA.2",2.65720184342591e-143,NA
"771",2020-02-15,"Om:BA.2.12.1",7.03970403784021e-259,NA
"772",2020-02-15,"Om:BA.2.75",0,NA
"773",2020-02-15,"Om:BA.2.75.2",3.74311446443447e-100,NA
"774",2020-02-15,"Om:BA.4",1.48680202037697e-310,NA
"775",2020-02-15,"Om:BA.4.6",0,NA
"776",2020-02-15,"Om:BA.5",4.94065645841247e-324,NA
"777",2020-02-15,"Om:BF.7",0,NA
"778",2020-02-15,"Om:BN.1",1.93101943538579e-66,NA
"779",2020-02-15,"Om:BQ.1",0,NA
"780",2020-02-15,"Om:BQ.1.1",0,NA
"781",2020-02-15,"Om:XBB",5.35456291886848e-29,NA
"782",2020-02-15,"Other",1,NA
"783",2020-02-16,"Alpha",2.46082402246928e-18,NA
"784",2020-02-16,"Beta",5.10526310103687e-22,NA
"785",2020-02-16,"Delta",1.12618685594411e-38,NA
"786",2020-02-16,"Om:BA.1",4.4932777792242e-166,NA
"787",2020-02-16,"Om:BA.2",5.05881814572873e-143,NA
"788",2020-02-16,"Om:BA.2.12.1",2.17674224765837e-258,NA
"789",2020-02-16,"Om:BA.2.75",0,NA
"790",2020-02-16,"Om:BA.2.75.2",5.63377806697082e-100,NA
"791",2020-02-16,"Om:BA.4",5.5298679746147e-310,NA
"792",2020-02-16,"Om:BA.4.6",0,NA
"793",2020-02-16,"Om:BA.5",9.88131291682493e-324,NA
"794",2020-02-16,"Om:BF.7",0,NA
"795",2020-02-16,"Om:BN.1",2.50699102898936e-66,NA
"796",2020-02-16,"Om:BQ.1",0,NA
"797",2020-02-16,"Om:BQ.1.1",0,NA
"798",2020-02-16,"Om:XBB",5.90534148990497e-29,NA
"799",2020-02-16,"Other",1,NA
"800",2020-02-17,"Alpha",2.80686881766139e-18,NA
"801",2020-02-17,"Beta",5.93056170951595e-22,NA
"802",2020-02-17,"Delta",1.41609949963205e-38,NA
"803",2020-02-17,"Om:BA.1",9.99683526976064e-166,NA
"804",2020-02-17,"Om:BA.2",9.63104895281731e-143,NA
"805",2020-02-17,"Om:BA.2.12.1",6.73069036321794e-258,NA
"806",2020-02-17,"Om:BA.2.75",0,NA
"807",2020-02-17,"Om:BA.2.75.2",8.47942418257732e-100,NA
"808",2020-02-17,"Om:BA.4",2.05672573735919e-309,NA
"809",2020-02-17,"Om:BA.4.6",0,NA
"810",2020-02-17,"Om:BA.5",4.44659081257122e-323,NA
"811",2020-02-17,"Om:BF.7",0,NA
"812",2020-02-17,"Om:BN.1",3.25475958670373e-66,NA
"813",2020-02-17,"Om:BQ.1",0,NA
"814",2020-02-17,"Om:BQ.1.1",0,NA
"815",2020-02-17,"Om:XBB",6.5127739912266e-29,NA
"816",2020-02-17,"Other",1,NA
"817",2020-02-18,"Alpha",3.20157495522751e-18,NA
"818",2020-02-18,"Beta",6.88927514494469e-22,NA
"819",2020-02-18,"Delta",1.78064393335247e-38,NA
"820",2020-02-18,"Om:BA.1",2.22413837561552e-165,NA
"821",2020-02-18,"Om:BA.2",1.83357261043037e-142,NA
"822",2020-02-18,"Om:BA.2.12.1",2.08119233291213e-257,NA
"823",2020-02-18,"Om:BA.2.75",0,NA
"824",2020-02-18,"Om:BA.2.75.2",1.27624186848274e-99,NA
"825",2020-02-18,"Om:BA.4",7.64958725621373e-309,NA
"826",2020-02-18,"Om:BA.4.6",0,NA
"827",2020-02-18,"Om:BA.5",1.82804288961261e-322,NA
"828",2020-02-18,"Om:BF.7",0,NA
"829",2020-02-18,"Om:BN.1",4.22556756077016e-66,NA
"830",2020-02-18,"Om:BQ.1",0,NA
"831",2020-02-18,"Om:BQ.1.1",0,NA
"832",2020-02-18,"Om:XBB",7.18268793317154e-29,NA
"833",2020-02-18,"Other",1,NA
"834",2020-02-19,"Alpha",3.65178526671588e-18,NA
"835",2020-02-19,"Beta",8.00297077199232e-22,NA
"836",2020-02-19,"Delta",2.23903251022175e-38,NA
"837",2020-02-19,"Om:BA.1",4.94835753555873e-165,NA
"838",2020-02-19,"Om:BA.2",3.4907812577748e-142,NA
"839",2020-02-19,"Om:BA.2.12.1",6.43524110133243e-257,NA
"840",2020-02-19,"Om:BA.2.75",0,NA
"841",2020-02-19,"Om:BA.2.75.2",1.92087725746165e-99,NA
"842",2020-02-19,"Om:BA.4",2.84511367400732e-308,NA
"843",2020-02-19,"Om:BA.4.6",0,NA
"844",2020-02-19,"Om:BA.5",7.0157321709457e-322,NA
"845",2020-02-19,"Om:BF.7",0,NA
"846",2020-02-19,"Om:BN.1",5.48594166020022e-66,NA
"847",2020-02-19,"Om:BQ.1",0,NA
"848",2020-02-19,"Om:BQ.1.1",0,NA
"849",2020-02-19,"Om:XBB",7.92151025274749e-29,NA
"850",2020-02-19,"Other",1,NA
"851",2020-02-20,"Alpha",4.16530483299444e-18,NA
"852",2020-02-20,"Beta",9.29670245851055e-22,NA
"853",2020-02-20,"Delta",2.8154233914645e-38,NA
"854",2020-02-20,"Om:BA.1",1.10093160426419e-164,NA
"855",2020-02-20,"Om:BA.2",6.64579832852743e-142,NA
"856",2020-02-20,"Om:BA.2.12.1",1.98983666129173e-256,NA
"857",2020-02-20,"Om:BA.2.75",0,NA
"858",2020-02-20,"Om:BA.2.75.2",2.89112082071078e-99,NA
"859",2020-02-20,"Om:BA.4",1.05818412770535e-307,NA
"860",2020-02-20,"Om:BA.4.6",0,NA
"861",2020-02-20,"Om:BA.5",2.73712367796051e-321,NA
"862",2020-02-20,"Om:BF.7",0,NA
"863",2020-02-20,"Om:BN.1",7.12225173690852e-66,NA
"864",2020-02-20,"Om:BQ.1",0,NA
"865",2020-02-20,"Om:BQ.1.1",0,NA
"866",2020-02-20,"Om:XBB",8.73632897157963e-29,NA
"867",2020-02-20,"Other",1,NA
"868",2020-02-21,"Alpha",4.75103629720533e-18,NA
"869",2020-02-21,"Beta",1.07995741911925e-21,NA
"870",2020-02-21,"Delta",3.54019373859852e-38,NA
"871",2020-02-21,"Om:BA.1",2.44939939880666e-164,NA
"872",2020-02-21,"Om:BA.2",1.26523640875766e-141,NA
"873",2020-02-21,"Om:BA.2.12.1",6.15276083098102e-256,NA
"874",2020-02-21,"Om:BA.2.75",0,NA
"875",2020-02-21,"Om:BA.2.75.2",4.35143868119552e-99,NA
"876",2020-02-21,"Om:BA.4",3.93570794150511e-307,NA
"877",2020-02-21,"Om:BA.4.6",0,NA
"878",2020-02-21,"Om:BA.5",1.06224113855868e-320,NA
"879",2020-02-21,"Om:BF.7",0,NA
"880",2020-02-21,"Om:BN.1",9.24662946598787e-66,NA
"881",2020-02-21,"Om:BQ.1",0,NA
"882",2020-02-21,"Om:BQ.1.1",0,NA
"883",2020-02-21,"Om:XBB",9.63496119609145e-29,NA
"884",2020-02-21,"Other",1,NA
"885",2020-02-22,"Alpha",5.41913420563158e-18,NA
"886",2020-02-22,"Beta",1.25453948033265e-21,NA
"887",2020-02-22,"Delta",4.45154066163133e-38,NA
"888",2020-02-22,"Om:BA.1",5.44952782864643e-164,NA
"889",2020-02-22,"Om:BA.2",2.40877482419902e-141,NA
"890",2020-02-22,"Om:BA.2.12.1",1.90249112299918e-255,NA
"891",2020-02-22,"Om:BA.2.75",0,NA
"892",2020-02-22,"Om:BA.2.75.2",6.54936952498217e-99,NA
"893",2020-02-22,"Om:BA.4",1.46380923652821e-306,NA
"894",2020-02-22,"Om:BA.4.6",0,NA
"895",2020-02-22,"Om:BA.5",4.12742440535777e-320,NA
"896",2020-02-22,"Om:BF.7",0,NA
"897",2020-02-22,"Om:BN.1",1.20046524104447e-65,NA
"898",2020-02-22,"Om:BQ.1",0,NA
"899",2020-02-22,"Om:BQ.1.1",0,NA
"900",2020-02-22,"Om:XBB",1.06260281122865e-28,NA
"901",2020-02-22,"Other",1,NA
"902",2020-02-23,"Alpha",6.18118105220968e-18,NA
"903",2020-02-23,"Beta",1.45734385435019e-21,NA
"904",2020-02-23,"Delta",5.59749429702152e-38,NA
"905",2020-02-23,"Om:BA.1",1.21243409995373e-163,NA
"906",2020-02-23,"Om:BA.2",4.58585930149754e-141,NA
"907",2020-02-23,"Om:BA.2.12.1",5.88268026747596e-255,NA
"908",2020-02-23,"Om:BA.2.75",0,NA
"909",2020-02-23,"Om:BA.2.75.2",9.85748491875371e-99,NA
"910",2020-02-23,"Om:BA.4",5.444350832918e-306,NA
"911",2020-02-23,"Om:BA.4.6",0,NA
"912",2020-02-23,"Om:BA.5",1.60353946014235e-319,NA
"913",2020-02-23,"Om:BF.7",0,NA
"914",2020-02-23,"Om:BN.1",1.55853200374997e-65,NA
"915",2020-02-23,"Om:BQ.1",0,NA
"916",2020-02-23,"Om:BQ.1.1",0,NA
"917",2020-02-23,"Om:XBB",1.17190376946102e-28,NA
"918",2020-02-23,"Other",1,NA
"919",2020-02-24,"Alpha",7.05038807868813e-18,NA
"920",2020-02-24,"Beta",1.69293285951358e-21,NA
"921",2020-02-24,"Delta",7.03844910937134e-38,NA
"922",2020-02-24,"Om:BA.1",2.69747488764665e-163,NA
"923",2020-02-24,"Om:BA.2",8.73062327032823e-141,NA
"924",2020-02-24,"Om:BA.2.12.1",1.81897968989167e-254,NA
"925",2020-02-24,"Om:BA.2.75",0,NA
"926",2020-02-24,"Om:BA.2.75.2",1.4836543968516e-98,NA
"927",2020-02-24,"Om:BA.4",2.0249193168225e-305,NA
"928",2020-02-24,"Om:BA.4.6",0,NA
"929",2020-02-24,"Om:BA.5",6.22967372841228e-319,NA
"930",2020-02-24,"Om:BF.7",0,NA
"931",2020-02-24,"Om:BN.1",2.02340053144694e-65,NA
"932",2020-02-24,"Om:BQ.1",0,NA
"933",2020-02-24,"Om:BQ.1.1",0,NA
"934",2020-02-24,"Om:XBB",1.29244759223721e-28,NA
"935",2020-02-24,"Other",1,NA
"936",2020-02-25,"Alpha",8.04182431160754e-18,NA
"937",2020-02-25,"Beta",1.96660634226147e-21,NA
"938",2020-02-25,"Delta",8.85034682242912e-38,NA
"939",2020-02-25,"Om:BA.1",6.00145671402839e-163,NA
"940",2020-02-25,"Om:BA.2",1.66214830584752e-140,NA
"941",2020-02-25,"Om:BA.2.12.1",5.62445511535176e-254,NA
"942",2020-02-25,"Om:BA.2.75",0,NA
"943",2020-02-25,"Om:BA.2.75.2",2.2330547674582e-98,NA
"944",2020-02-25,"Om:BA.4",7.53128952463788e-305,NA
"945",2020-02-25,"Om:BA.4.6",0,NA
"946",2020-02-25,"Om:BA.5",2.42018056615335e-318,NA
"947",2020-02-25,"Om:BF.7",0,NA
"948",2020-02-25,"Om:BN.1",2.62692694202541e-65,NA
"949",2020-02-25,"Om:BQ.1",0,NA
"950",2020-02-25,"Om:BQ.1.1",0,NA
"951",2020-02-25,"Om:XBB",1.42539073788286e-28,NA
"952",2020-02-25,"Other",1,NA
